категория,CLIENT_ID,fin_segment,first_prod_ddateid,first_prod,age,gender,cnt_zp,cnt_open_zp,cnt_deb,cnt_open_deb,rest_debet_card,rest_safe,cnt_cc,cnt_cc_with_lim,rest_cc_limit,cnt_csf,cnt_active_csf,rest_csf_start,cnt_pil,cnt_active_pil,rest_pil_start,cnt_depo,cnt_active_depo,rest_depo_now,cnt_cash,cnt_pos,cnt_easy_installment,flg_currency
не оформили PIL,12261,5,20180608,PIL,57,M,0,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12262,1,20180608,ZP,56,M,1,1,0,0,"10,293.99",0.00,0,0,0,0,0,0,0,0,0,0,0,0,7,113,0,Нет
не оформили PIL,12263,1,20180608,CC,45,M,0,0,0,0,0.00,0.00,1,1,22400,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12264,1,20180608,ZP,45,F,1,1,0,0,"2,728.65",0.00,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,Нет
не оформили PIL,12265,2,20180608,CC,43,M,0,0,0,0,0.00,0.00,1,1,17400,0,0,0,0,0,0,0,0,0,1,1,0,Нет
не оформили PIL,12266,0,20180608,CC,39,F,0,0,0,0,0.00,0.00,1,1,18400,0,0,0,0,0,0,0,0,0,6,2,0,Нет
не оформили PIL,12267,2,20180608,CC,38,M,0,0,0,0,0.00,0.00,1,1,49000,0,0,0,0,0,0,0,0,0,2,72,0,Нет
не оформили PIL,12268,2,20180608,CC,37,M,0,0,0,0,0.00,0.00,1,1,36000,0,0,0,0,0,0,0,0,0,11,122,0,Нет
оформили PIL,12269,5,20180424,CSF,33,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,2,1,5210,0,0,0,0,0,0,Нет
оформили PIL,12270,2,20180424,CC,32,M,0,0,0,0,0.00,0.00,3,0,0,1,0,0,2,1,39410,0,0,0,1,0,0,Нет
оформили PIL,12271,2,20180424,PIL,29,M,0,0,1,1,0.00,0.00,3,1,3400,0,0,0,3,1,39350,0,0,0,0,0,0,Нет
оформили PIL,12272,1,20180424,CSF,59,F,0,0,0,0,0.00,0.00,2,1,5000,3,0,0,3,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12273,2,20180609,CSF,35,F,0,0,0,0,0.00,0.00,0,0,0,1,1,"26,999",0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12274,5,20180609,CSF,34,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12275,5,20180609,CSF,34,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12276,2,20180609,CSF,27,M,0,0,0,0,0.00,0.00,1,1,9500,1,1,"6,997",0,0,0,0,0,0,3,0,0,Нет
не оформили PIL,12277,5,20180609,CSF,26,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,12278,2,20180510,CC,27,M,0,0,0,0,0.00,0.00,3,2,15450,1,0,0,1,0,0,0,0,0,11,1,0,Нет
не оформили PIL,12279,5,20180610,CSF,48,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,12280,1,20180424,PIL,43,M,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,1,19448,0,0,0,0,0,0,Нет
оформили PIL,12281,2,20180424,PIL,23,M,0,0,1,1,0.00,0.00,2,1,6000,0,0,0,2,1,42000,0,0,0,1,0,0,Нет
оформили PIL,12282,2,20180425,PIL,27,M,0,0,1,1,5.47,0.00,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Нет
оформили PIL,12283,2,20180425,CC,43,M,0,0,0,0,0.00,0.00,2,2,22250,0,0,0,1,1,37255.32,0,0,0,2,1,0,Нет
оформили PIL,12284,2,20180620,ZP,33,M,1,1,0,0,61.05,0.38,1,1,4400,0,0,0,1,1,20720,0,0,0,14,27,0,Нет
оформили PIL,12285,0,20180503,CC,23,F,0,0,0,0,0.00,0.00,2,1,13000,2,0,0,1,1,40880,0,0,0,0,0,0,Нет
оформили PIL,12286,0,20180426,CSF,64,F,0,0,0,0,0.00,0.00,3,2,16000,2,0,0,2,1,20000,0,0,0,0,14,0,Нет
оформили PIL,12287,1,20180426,PIL,55,F,0,0,1,1,0.00,0.00,4,1,5100,0,0,0,4,1,68995.6,0,0,0,1,0,0,Нет
оформили PIL,12288,2,20180507,CC,49,M,0,0,1,1,0.00,0.00,3,2,30300,0,0,0,2,1,21690,0,0,0,1,0,0,Нет
оформили PIL,12289,2,20180426,CC,39,F,0,0,0,0,0.00,0.00,2,1,1000,0,0,0,2,1,99031,0,0,0,0,0,0,Нет
оформили PIL,12290,2,20180426,CC,25,M,0,0,0,0,0.00,0.00,2,1,11600,0,0,0,1,1,89825.72,0,0,0,13,40,0,Нет
оформили PIL,12291,3,20180727,CC,44,F,1,1,0,0,21.46,0.00,2,1,5000,0,0,0,1,1,300000,0,0,0,6,0,0,Нет
оформили PIL,12292,1,20180426,CC,25,F,0,0,0,0,0.00,0.00,3,0,0,1,0,0,2,1,55250,0,0,0,0,0,0,Нет
оформили PIL,12293,0,20180427,CSF,60,F,0,0,0,0,0.00,0.00,2,1,3000,1,0,0,2,2,30986,0,0,0,1,0,0,Нет
не оформили PIL,12294,1,20180611,CC,50,F,0,0,1,1,"2,439.81",0.00,1,1,25350,0,0,0,0,0,0,0,0,0,20,100,0,Нет
не оформили PIL,12295,0,20180611,CSF,43,F,0,0,0,0,0.00,0.00,1,1,6800,1,0,0,0,0,0,0,0,0,0,1,0,Нет
не оформили PIL,12296,5,20180611,PIL,41,F,0,0,0,0,0.00,0.00,1,1,32000,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12297,1,20180611,CC,40,F,0,0,1,1,0.00,0.00,1,1,43200,0,0,0,0,0,0,0,0,0,8,0,0,Нет
не оформили PIL,12298,2,20180611,CC,40,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,1,58051.84,0,0,0,0,0,0,Нет
не оформили PIL,12299,5,20180611,CSF,35,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12300,5,20180611,PIL,22,F,0,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,12301,1,20180518,ZP,39,F,2,1,1,1,5.48,0.00,0,0,0,0,0,0,1,1,10250,0,0,0,11,20,0,Нет
оформили PIL,12302,1,20180427,ZP,48,M,1,1,0,0,0.00,0.00,2,1,3950,0,0,0,2,1,49999,0,0,0,0,0,0,Нет
оформили PIL,12303,3,20180505,CC,41,F,0,0,1,1,0.00,0.00,3,2,84600,1,1,"13,097",2,1,300000,0,0,0,7,29,0,Нет
оформили PIL,12304,0,20180428,CSF,41,M,0,0,0,0,0.00,0.00,2,1,5000,1,0,0,2,1,26050,0,0,0,3,19,0,Нет
оформили PIL,12305,0,20180507,CC,50,F,0,0,1,0,0.00,0.00,4,1,2000,0,0,0,3,1,23200,0,0,0,2,3,0,Нет
не оформили PIL,12306,0,20180612,PIL,60,F,0,0,0,0,0.00,0.00,1,1,18150,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12307,5,20180612,CSF,52,M,0,0,0,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12308,2,20180612,ZP,30,M,2,2,0,0,"1,912.21",0.00,1,1,18600,0,0,0,0,0,0,0,0,0,6,33,0,Нет
не оформили PIL,12309,1,20180612,DT AP,28,M,3,1,1,1,11.90,0.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Нет
не оформили PIL,12310,0,20180612,CSF,25,M,0,0,0,0,0.00,0.00,0,0,0,2,1,"17,499",0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12311,5,20180612,CSF,24,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,12312,1,20180428,CSF,32,F,0,0,0,0,0.00,0.00,1,1,2650,1,0,0,1,0,0,0,0,0,2,0,0,Нет
оформили PIL,12313,2,20180428,CSF,50,F,0,0,1,1,0.00,0.00,2,1,2000,1,0,0,2,1,50250,0,0,0,0,0,0,Нет
оформили PIL,12314,0,20180429,PIL,64,F,0,0,0,0,0.00,0.00,3,0,0,0,0,0,5,2,52876.06,0,0,0,0,0,0,Нет
оформили PIL,12315,1,20180430,CC,23,F,1,1,1,0,47.16,0.00,3,2,29200,0,0,0,1,1,22250,0,0,0,15,118,0,Нет
оформили PIL,12316,0,20180518,CC,31,F,0,0,0,0,0.00,0.00,2,2,12400,0,0,0,1,1,24487.82,0,0,0,0,0,0,Нет
не оформили PIL,12317,2,20180613,CC,49,M,0,0,0,0,0.00,0.00,2,2,48000,0,0,0,0,0,0,0,0,0,6,2,0,Нет
оформили PIL,12318,2,20180430,CSF,51,F,0,0,1,1,0.00,0.00,4,1,2000,1,0,0,3,1,67500,0,0,0,0,0,0,Нет
оформили PIL,12319,2,20180501,CC,42,M,0,0,0,0,0.00,0.00,3,1,3000,0,0,0,3,1,75038,0,0,0,18,10,0,Нет
оформили PIL,12320,2,20180501,CSF,29,F,0,0,1,1,0.00,0.00,2,0,0,1,0,0,2,1,49520.8,0,0,0,0,0,0,Нет
оформили PIL,12321,1,20180501,CSF,48,F,1,1,0,0,"2,592.88",0.00,2,1,3800,1,0,0,2,1,22850,0,0,0,4,66,0,Нет
оформили PIL,12322,1,20180507,ZP,24,M,1,1,1,1,"1,747.31",0.00,4,1,17500,0,0,0,3,1,23386,0,0,0,24,139,0,Нет
оформили PIL,12323,2,20180502,CC,56,M,0,0,0,0,0.00,0.00,4,2,4150,0,0,0,4,2,64270,0,0,0,0,9,0,Нет
оформили PIL,12324,0,20180517,CC,42,F,0,0,0,0,0.00,0.00,3,1,12050,0,0,0,2,1,30000,0,0,0,0,0,0,Нет
оформили PIL,12325,0,20180502,CSF,64,F,0,0,0,0,0.00,0.00,2,1,3000,1,0,0,1,1,30000,0,0,0,2,14,0,Нет
оформили PIL,12326,2,20180502,CSF,53,M,0,0,1,1,15.00,0.00,4,2,17100,1,0,0,3,1,70542.05,0,0,0,0,3,0,Нет
оформили PIL,12327,0,20180503,PIL,41,M,0,0,0,0,0.00,0.00,3,1,6000,0,0,0,2,1,30000,0,0,0,0,0,0,Нет
оформили PIL,12328,2,20180514,CC,39,F,0,0,0,0,0.00,0.00,3,2,13350,0,0,0,2,1,81517.56,0,0,0,3,0,0,Нет
оформили PIL,12329,2,20180515,CC,61,F,0,0,0,0,0.00,0.00,3,1,8500,0,0,0,3,1,52050,0,0,0,0,0,0,Нет
не оформили PIL,12330,0,20180614,CSF,66,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12331,5,20180614,CC,45,F,0,0,0,0,0.00,0.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12332,0,20180614,CC,42,M,0,0,0,0,0.00,0.00,1,1,14000,1,1,"12,799",0,0,0,0,0,0,1,18,0,Нет
не оформили PIL,12333,2,20180614,DT AP,39,M,1,1,0,0,172.37,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12334,5,20180614,CSF,36,M,0,0,0,0,0.00,0.00,1,1,14200,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12335,2,20180614,ZP,33,F,1,1,0,0,28.74,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,Нет
оформили PIL,12336,2,20180516,CC,53,F,0,0,0,0,0.00,0.00,2,2,30000,0,0,0,1,1,25410.33,0,0,0,6,19,0,Нет
оформили PIL,12337,2,20180503,CSF,44,F,0,0,0,0,0.00,0.00,4,1,5600,1,0,0,3,1,50000,0,0,0,0,0,0,Нет
оформили PIL,12338,2,20180515,CC,47,M,0,0,0,0,0.00,0.00,3,2,57150,0,0,0,2,1,77261.14,0,0,0,0,0,0,Нет
оформили PIL,12339,2,20180514,CC,38,M,0,0,0,0,0.00,0.00,2,1,34750,0,0,0,1,1,33490,0,0,0,2,8,0,Нет
оформили PIL,12340,1,20180504,PIL,36,M,0,0,0,0,0.00,0.00,1,1,11050,0,0,0,2,1,50000,0,0,0,0,0,0,Нет
оформили PIL,12341,2,20180504,CSF,34,F,0,0,0,0,0.00,0.00,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12342,2,20180615,ZP,39,M,1,1,0,0,0.73,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12343,5,20180615,CC,39,F,0,0,0,0,0.00,0.00,1,1,10000,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12344,1,20180615,CC,38,M,0,0,0,0,0.00,0.00,1,1,21000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12345,2,20180615,CC,32,M,0,0,2,2,0.00,0.00,2,2,21000,0,0,0,0,0,0,0,0,0,55,76,0,Нет
не оформили PIL,12346,0,20180615,CC,30,M,0,0,0,0,0.00,0.00,1,1,70000,0,0,0,0,0,0,0,0,0,8,3,0,Нет
не оформили PIL,12347,0,20180615,CC,27,F,0,0,0,0,0.00,0.00,1,1,12000,0,0,0,0,0,0,0,0,0,2,0,0,Нет
не оформили PIL,12348,0,20180615,CC,24,M,0,0,0,0,0.00,0.00,2,1,12500,1,0,0,0,0,0,0,0,0,20,20,0,Нет
оформили PIL,12349,2,20180504,CSF,43,F,0,0,0,0,0.00,0.00,2,2,8500,1,0,0,2,1,50000,0,0,0,15,1,0,Нет
не оформили PIL,12350,5,20180616,CSF,42,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12351,5,20180616,CSF,42,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12352,0,20180616,CC,40,F,1,1,0,0,2.66,0.00,1,1,10500,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12353,5,20180616,CSF,34,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,12354,5,20180504,CC,34,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,12355,5,20180506,CSF,62,M,0,0,0,0,0.00,0.00,2,1,19250,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12356,5,20180617,CSF,34,M,0,0,0,0,0.00,0.00,1,1,2000,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12357,1,20180617,CSF,24,F,0,0,0,0,0.00,0.00,1,1,17000,1,0,0,0,0,0,0,0,0,3,19,0,Нет
не оформили PIL,12358,5,20180617,CSF,23,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,12359,2,20180506,CSF,56,F,0,0,1,1,0.92,0.00,3,2,39500,1,0,0,3,1,60805.39,0,0,0,12,23,0,Нет
оформили PIL,12360,0,20180517,CSF,47,F,0,0,0,0,0.00,0.00,1,1,5000,1,0,0,1,1,20000,0,0,0,14,0,0,Нет
оформили PIL,12361,0,20180516,CC,51,M,0,0,0,0,0.00,0.00,2,2,17400,0,0,0,1,0,0,0,0,0,5,0,0,Нет
не оформили PIL,12362,2,20180618,ZP,68,F,1,1,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12363,0,20180618,ZP,66,M,1,1,0,0,1.00,0.00,2,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12364,2,20180618,CC,65,F,1,1,0,0,"18,832.95",0.00,1,1,19950,0,0,0,0,0,0,0,0,0,23,21,0,Нет
не оформили PIL,12365,0,20180618,CSF,60,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12366,2,20180618,ZP,52,F,2,2,0,0,"1,237.85",0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0,Нет
оформили PIL,12367,2,20180508,CC,35,M,0,0,0,0,0.00,0.00,2,1,11600,1,1,"4,297",1,1,30000,0,0,0,0,0,0,Нет
оформили PIL,12368,1,20180508,ZP,67,F,1,1,0,0,19.84,0.00,2,0,0,0,0,0,1,1,74030,0,0,0,3,0,0,Нет
оформили PIL,12369,2,20180522,ZP,27,M,1,1,0,0,125.22,0.00,3,1,22250,1,0,0,2,0,0,0,0,0,4,20,0,Нет
оформили PIL,12370,1,20180521,CC,53,M,1,1,0,0,280.88,0.00,3,0,0,0,0,0,3,1,25000,0,0,0,20,98,0,Нет
оформили PIL,12371,2,20181023,ZP,30,M,1,1,0,0,8.72,0.00,1,0,0,0,0,0,2,1,21727.89,0,0,0,20,18,0,Нет
оформили PIL,12372,0,20180508,DEB,60,F,0,0,1,0,0.00,0.00,3,1,6100,0,0,0,2,1,19299.78,0,0,0,1,0,0,Нет
оформили PIL,12373,0,20180516,CC,49,F,0,0,0,0,0.00,0.00,2,1,14600,0,0,0,1,1,23278.01,0,0,0,1,0,0,Нет
не оформили PIL,12374,2,20180619,ZP,66,F,1,1,0,0,"5,520.15",0.00,1,1,12500,0,0,0,0,0,0,0,0,0,51,0,0,Нет
не оформили PIL,12375,0,20180619,CSF,64,F,0,0,0,0,0.00,0.00,2,1,6500,1,0,0,0,0,0,0,0,0,0,37,0,Нет
не оформили PIL,12376,1,20180619,ZP,60,M,1,1,0,0,"2,771.95",0.00,1,1,13050,0,0,0,0,0,0,0,0,0,18,25,0,Нет
не оформили PIL,12377,1,20180619,ZP,58,M,1,1,0,0,490.73,0.00,1,1,14600,0,0,0,0,0,0,0,0,0,20,0,0,Нет
не оформили PIL,12378,0,20180619,CC,57,F,1,1,0,0,"1,469.94",0.00,1,1,13150,0,0,0,0,0,0,0,0,0,7,6,0,Нет
не оформили PIL,12379,0,20180619,ZP,46,F,1,1,0,0,0.00,0.00,1,1,11350,0,0,0,0,0,0,0,0,0,7,3,0,Нет
не оформили PIL,12380,5,20180619,CSF,44,F,0,0,0,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12381,2,20180619,CC,41,F,1,1,0,0,0.62,0.00,1,1,5000,0,0,0,0,0,0,0,0,0,11,9,0,Нет
оформили PIL,12382,2,20180516,CC,40,M,0,0,0,0,0.00,0.00,2,1,19300,0,0,0,1,0,0,0,0,0,1,0,0,Нет
оформили PIL,12383,2,20180510,CC,23,F,0,0,0,0,0.00,0.00,4,1,5400,0,0,0,4,1,99280,0,0,0,0,0,0,Нет
оформили PIL,12384,2,20180510,CC,41,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,1,99999,0,0,0,0,0,0,Нет
оформили PIL,12385,2,20180510,CSF,25,F,0,0,0,0,0.00,0.00,4,1,6000,1,0,0,3,2,70497.21,0,0,0,15,25,0,Нет
оформили PIL,12386,1,20180511,ZP,22,F,1,1,0,0,0.00,0.00,1,1,24000,1,0,0,1,1,32410,0,0,0,0,0,0,Нет
не оформили PIL,12387,5,20180620,CC,68,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12388,5,20180620,CSF,65,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12389,2,20180620,PF,65,M,1,1,1,1,"8,405.97",0.00,1,1,35000,0,0,0,0,0,0,0,0,0,36,99,0,Нет
не оформили PIL,12390,2,20180620,CC,62,F,1,1,0,0,"6,941.12",0.00,1,1,10000,0,0,0,0,0,0,0,0,0,3,0,0,Нет
не оформили PIL,12391,,20180620,CC,56,M,0,0,0,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12392,2,20180620,ZP,49,F,1,1,0,0,"13,682.66",0.00,1,1,15000,0,0,0,0,0,0,0,0,0,24,65,0,Нет
не оформили PIL,12393,0,20180620,ZP,34,M,2,1,0,0,0.00,0.00,1,1,18000,0,0,0,0,0,0,0,0,0,0,30,0,Нет
не оформили PIL,12394,5,20180620,CSF,31,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12395,2,20180620,DT AP,29,M,1,1,0,0,16.51,0.00,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,Нет
не оформили PIL,12396,2,20180620,CC,24,M,0,0,1,1,0.00,0.00,1,1,6500,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,12397,5,20180620,CC,23,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,12398,2,20180511,CSF,43,M,1,1,0,0,19.27,0.00,3,0,0,1,0,0,2,1,44250,0,0,0,5,0,0,Нет
оформили PIL,12399,0,20180510,CSF,40,F,0,0,0,0,0.00,0.00,2,1,15000,1,0,0,1,1,17920.41,0,0,0,16,2,0,Нет
оформили PIL,12400,1,20180529,CC,31,M,2,0,0,0,0.00,0.00,4,1,25400,0,0,0,2,1,36905.85,0,0,0,1,5,0,Нет
оформили PIL,12401,2,20180511,CC,56,M,0,0,2,0,2.00,0.00,3,0,0,0,0,0,2,1,50250,0,0,0,0,0,0,Нет
оформили PIL,12402,0,20180511,CSF,34,M,0,0,1,1,0.00,0.00,2,1,8950,1,0,0,2,1,38428.28,0,0,0,0,0,0,Нет
оформили PIL,12403,2,20180511,CSF,35,M,0,0,1,1,0.00,0.00,2,2,25450,2,0,0,1,1,50000,0,0,0,1,8,0,Нет
оформили PIL,12404,2,20180511,CC,44,M,0,0,0,0,0.00,0.00,3,1,11400,1,1,"10,499",3,1,60800,0,0,0,4,7,0,Нет
оформили PIL,12405,2,20180511,CC,35,F,0,0,0,0,0.00,0.00,2,1,10000,1,1,"25,325",2,1,60000,0,0,0,0,0,0,Нет
оформили PIL,12406,3,20180517,CC,30,M,0,0,1,0,0.20,0.00,3,2,44500,0,0,0,1,0,0,0,0,0,7,267,0,Нет
